,Area,lat,lon,walk score,transit score
834,Spotsylvania County Sheriff Office,38.22042508,-77.70441815,6.0,
835,Spotsylvania County Sheriff Office,38.16247869,-77.75887420000001,0.0,
836,Spotsylvania County Sheriff Office,38.18860655,-77.78936303,0.0,
837,Spotsylvania County Sheriff Office,38.24346815,-77.71457148,0.0,
838,Spotsylvania County Sheriff Office,38.13890388,-77.70814009,0.0,
839,Spotsylvania County Sheriff Office,38.23102167,-77.62217944,0.0,
840,Spotsylvania County Sheriff Office,38.11249049,-77.64672352,0.0,
841,Spotsylvania County Sheriff Office,38.15203988,-77.69990294,0.0,
842,Spotsylvania County Sheriff Office,38.26640385,-77.67448605,3.0,
843,Spotsylvania County Sheriff Office,38.15990131,-77.576188,0.0,
844,Spotsylvania County Sheriff Office,38.11600184,-77.63328845,0.0,
845,Spotsylvania County Sheriff Office,38.17779183,-77.59697198,0.0,
846,Spotsylvania County Sheriff Office,38.23724919,-77.71661096,0.0,
847,Spotsylvania County Sheriff Office,38.23521237,-77.69038851,0.0,
848,Spotsylvania County Sheriff Office,38.20896358,-77.59861782,26.0,
849,Spotsylvania County Sheriff Office,38.15194077,-77.80217501,0.0,
850,Spotsylvania County Sheriff Office,38.23901204,-77.56861089,2.0,
851,Spotsylvania County Sheriff Office,38.15817803,-77.77132228,0.0,
852,Spotsylvania County Sheriff Office,38.18819903,-77.80275432,0.0,
853,Spotsylvania County Sheriff Office,38.19272536,-77.74876359,0.0,
854,Spotsylvania County Sheriff Office,38.26890432,-77.71815253,7.0,
855,Spotsylvania County Sheriff Office,38.10892565,-77.66191463,0.0,
856,Spotsylvania County Sheriff Office,38.27467261,-77.75147632,8.0,
857,Spotsylvania County Sheriff Office,38.14391896,-77.63418254,0.0,
858,Spotsylvania County Sheriff Office,38.18814224,-77.65558056,0.0,
859,Spotsylvania County Sheriff Office,38.27058392,-77.74736696,6.0,
860,Spotsylvania County Sheriff Office,38.22585856,-77.68790996,0.0,
861,Spotsylvania County Sheriff Office,38.14193554,-77.7860469,0.0,
862,Spotsylvania County Sheriff Office,38.24020181,-77.78056948,0.0,
863,Spotsylvania County Sheriff Office,38.2503378,-77.77646286,0.0,
864,Spotsylvania County Sheriff Office,38.10616624,-77.74719703,0.0,
865,Spotsylvania County Sheriff Office,38.23046642,-77.68309833,0.0,
866,Spotsylvania County Sheriff Office,38.15178654,-77.60616107,7.0,
867,Spotsylvania County Sheriff Office,38.14966513,-77.63971938,0.0,
868,Spotsylvania County Sheriff Office,38.1397369,-77.69506614,0.0,
869,Spotsylvania County Sheriff Office,38.139922,-77.61839221,0.0,
870,Spotsylvania County Sheriff Office,38.26824957,-77.74568686,2.0,
871,Spotsylvania County Sheriff Office,38.27150194,-77.73367562,0.0,
872,Spotsylvania County Sheriff Office,38.10544266,-77.61448075,0.0,
873,Spotsylvania County Sheriff Office,38.21152509,-77.73022921,0.0,
874,Spotsylvania County Sheriff Office,38.29374799,-77.62783154,0.0,
875,Spotsylvania County Sheriff Office,38.19538886,-77.72855647,0.0,
876,Spotsylvania County Sheriff Office,38.20910737,-77.69273335,0.0,
877,Spotsylvania County Sheriff Office,38.1600552,-77.70144807,0.0,
878,Spotsylvania County Sheriff Office,38.17432214,-77.66811142,0.0,
879,Spotsylvania County Sheriff Office,38.19308348,-77.63423652,0.0,
880,Spotsylvania County Sheriff Office,38.25077281,-77.77161807,0.0,
881,Spotsylvania County Sheriff Office,38.23565167,-77.69128918,0.0,
882,Spotsylvania County Sheriff Office,38.22606846,-77.65112715,0.0,
883,Spotsylvania County Sheriff Office,38.14724157,-77.71489044,2.0,
884,Spotsylvania County Sheriff Office,38.12233317,-77.65450616,0.0,
885,Spotsylvania County Sheriff Office,38.17651069,-77.6633333,0.0,
886,Spotsylvania County Sheriff Office,38.21723227,-77.72761626,0.0,
887,Spotsylvania County Sheriff Office,38.16344997,-77.75950326,0.0,
888,Spotsylvania County Sheriff Office,38.1764534,-77.65664372,0.0,
889,Spotsylvania County Sheriff Office,38.26312303,-77.60587719,0.0,
890,Spotsylvania County Sheriff Office,38.24849562,-77.77324098,0.0,
891,Spotsylvania County Sheriff Office,38.13716106,-77.60046008,0.0,
892,Spotsylvania County Sheriff Office,38.20938993,-77.69540573,0.0,
893,Spotsylvania County Sheriff Office,38.25019979,-77.76287178,0.0,
894,Spotsylvania County Sheriff Office,38.09470804,-77.64057118,0.0,
895,Spotsylvania County Sheriff Office,38.22211066,-77.6607022,0.0,
896,Spotsylvania County Sheriff Office,38.250974799999995,-77.60975003,0.0,
897,Spotsylvania County Sheriff Office,38.0951776,-77.59266929,8.0,
898,Spotsylvania County Sheriff Office,38.20843219,-77.56776519,0.0,
899,Spotsylvania County Sheriff Office,38.21509518,-77.60745539,1.0,
900,Stafford County Sheriff Office,38.40184863,-77.53357282,0.0,
901,Stafford County Sheriff Office,38.43618783,-77.40851158,13.0,
902,Stafford County Sheriff Office,38.40328015,-77.5510741,0.0,
903,Stafford County Sheriff Office,38.44140655,-77.52994003,1.0,
904,Stafford County Sheriff Office,38.44357765,-77.53312655,0.0,
905,Stafford County Sheriff Office,38.37653319,-77.47849724,0.0,
906,Stafford County Sheriff Office,38.40086905,-77.41385042,1.0,
907,Stafford County Sheriff Office,38.40676043,-77.53947329,0.0,
908,Stafford County Sheriff Office,38.4401842,-77.43992117,3.0,
909,Stafford County Sheriff Office,38.46026957,-77.44104252,8.0,
910,Stafford County Sheriff Office,38.42536271,-77.46319193,1.0,
911,Stafford County Sheriff Office,38.44315721,-77.50811683,0.0,
912,Stafford County Sheriff Office,38.43920107,-77.45603714,4.0,
913,Stafford County Sheriff Office,38.39747272,-77.43756462,6.0,
914,Stafford County Sheriff Office,38.4692821,-77.47781035,19.0,
915,Stafford County Sheriff Office,38.41682351,-77.48233412,5.0,
916,Stafford County Sheriff Office,38.44628549,-77.46139053,12.0,
917,Stafford County Sheriff Office,38.37796195,-77.50528962,0.0,
918,Stafford County Sheriff Office,38.39455452,-77.49354632,0.0,
919,Stafford County Sheriff Office,38.40457328,-77.40884562,2.0,
920,Stafford County Sheriff Office,38.45805174,-77.42288863,18.0,
921,Stafford County Sheriff Office,38.48759321,-77.42857276,12.0,
922,Stafford County Sheriff Office,38.48826895,-77.46206791,1.0,
923,Stafford County Sheriff Office,38.42546015,-77.4586296,0.0,
924,Stafford County Sheriff Office,38.38358174,-77.50081606,0.0,
925,Stafford County Sheriff Office,38.45537498,-77.47954539,1.0,
926,Stafford County Sheriff Office,38.49278761,-77.44107897,5.0,
927,Stafford County Sheriff Office,38.4287631,-77.46846934,2.0,
928,Stafford County Sheriff Office,38.473082,-77.42826275,43.0,
929,Stafford County Sheriff Office,38.40505885,-77.50247268,0.0,
930,Stafford County Sheriff Office,38.44117341,-77.53248559,0.0,
931,Stafford County Sheriff Office,38.47119318,-77.48723290000001,3.0,
932,Stafford County Sheriff Office,38.36176509,-77.49537646,26.0,
933,Stafford County Sheriff Office,38.42901742,-77.39461355,17.0,
934,Stafford County Sheriff Office,38.38769129999999,-77.41016332,0.0,
935,Stafford County Sheriff Office,38.44057497,-77.4324014,4.0,
936,Stafford County Sheriff Office,38.45132709,-77.48925532,1.0,
937,Stafford County Sheriff Office,38.37820233,-77.52146287,0.0,
938,Stafford County Sheriff Office,38.40491304,-77.54916254,0.0,
939,Stafford County Sheriff Office,38.48706147,-77.4921155,1.0,
940,Stafford County Sheriff Office,38.42253873,-77.53189495,0.0,
941,Stafford County Sheriff Office,38.36101281,-77.44283093,0.0,
942,Stafford County Sheriff Office,38.44990234,-77.39903738,45.0,
943,Stafford County Sheriff Office,38.49348766,-77.46509501,0.0,
944,Stafford County Sheriff Office,38.42087613,-77.51752782,0.0,
945,Stafford County Sheriff Office,38.47252845,-77.50350658,1.0,
946,Stafford County Sheriff Office,38.39514402,-77.53279913,0.0,
947,Stafford County Sheriff Office,38.49727918,-77.47286168,0.0,
948,Stafford County Sheriff Office,38.46692559,-77.51626177,0.0,
949,Stafford County Sheriff Office,38.46543995,-77.45953498,28.0,
950,Stafford County Sheriff Office,38.42667459,-77.47495041,1.0,
951,Stafford County Sheriff Office,38.47562833,-77.50067474,3.0,
952,Stafford County Sheriff Office,38.4384008,-77.53817991,2.0,
953,Stafford County Sheriff Office,38.46646022,-77.48051592,3.0,
954,Stafford County Sheriff Office,38.43287272,-77.43849134,2.0,
955,Stafford County Sheriff Office,38.36660036,-77.45056135,0.0,
956,Stafford County Sheriff Office,38.43117056,-77.47019201,0.0,
957,Stafford County Sheriff Office,38.36449077,-77.47720209,0.0,
958,Stafford County Sheriff Office,38.42767794,-77.39503137,19.0,
959,Stafford County Sheriff Office,38.46206794,-77.39154691,14.0,
960,Stafford County Sheriff Office,38.37172878,-77.47666005,0.0,
961,Stafford County Sheriff Office,38.36068909,-77.46300517,0.0,
962,Stafford County Sheriff Office,38.38432608,-77.49043049,0.0,
963,Stafford County Sheriff Office,38.46559848,-77.50244698,2.0,
964,Stafford County Sheriff Office,38.412222899999996,-77.37999649,0.0,
965,Stafford County Sheriff Office,38.41727608,-77.53800827,0.0,
966,Stafford County Sheriff Office,38.47441519,-77.39838099,16.0,
967,Stafford County Sheriff Office,38.46353834,-77.524723,1.0,
968,Stafford County Sheriff Office,38.38344519,-77.42852535,1.0,
969,Stafford County Sheriff Office,38.38190925,-77.45979854,0.0,
970,Stafford County Sheriff Office,38.36515678,-77.42879375,0.0,
971,Stafford County Sheriff Office,38.41267865,-77.52482071,0.0,
972,Stafford County Sheriff Office,38.453247499999996,-77.49019918,2.0,
973,Stafford County Sheriff Office,38.36889099,-77.43326685,0.0,
974,Stafford County Sheriff Office,38.38892012,-77.4640835,0.0,
975,Stafford County Sheriff Office,38.47361408,-77.50753052,1.0,
976,Stafford County Sheriff Office,38.37329068,-77.43177017,0.0,
977,Stafford County Sheriff Office,38.4119593,-77.4818413,1.0,
978,Stafford County Sheriff Office,38.38931334,-77.48418314,0.0,
979,Stafford County Sheriff Office,38.36623031,-77.51028355,17.0,
980,Stafford County Sheriff Office,38.40687033,-77.43753239,1.0,
981,Stafford County Sheriff Office,38.3818354,-77.51117322,0.0,
982,Stafford County Sheriff Office,38.40241906,-77.44873522,3.0,
983,Stafford County Sheriff Office,38.46968989,-77.50243096,1.0,
984,Stafford County Sheriff Office,38.39341791,-77.43880175,1.0,
985,Stafford County Sheriff Office,38.41711703,-77.41462545,22.0,
986,Stafford County Sheriff Office,38.41915063,-77.46934715,5.0,
987,Stafford County Sheriff Office,38.4445839,-77.41139562,3.0,
988,Stafford County Sheriff Office,38.38760609,-77.52773111,0.0,
989,Stafford County Sheriff Office,38.467032399999994,-77.40558176,43.0,
990,Stafford County Sheriff Office,38.39141102,-77.42869618,0.0,
991,Stafford County Sheriff Office,38.40974044,-77.40408998,4.0,
992,Stafford County Sheriff Office,38.42909782,-77.52330569,0.0,
993,Stafford County Sheriff Office,38.44518747,-77.40045928,40.0,
994,Stafford County Sheriff Office,38.47827675,-77.4052263,26.0,
995,Stafford County Sheriff Office,38.39227631,-77.40317625,0.0,
996,Stafford County Sheriff Office,38.38495576,-77.44170577,16.0,
997,Stafford County Sheriff Office,38.41576256,-77.40434983,9.0,
998,Stafford County Sheriff Office,38.39258973,-77.39422943,0.0,
999,Stafford County Sheriff Office,38.39858829,-77.54870527,0.0,
1000,Virginia Beach Police Dept,36.79660604,-76.21338156,18.0,17.0
1001,Virginia Beach Police Dept,36.82605413,-75.96719893,8.0,21.0
1002,Virginia Beach Police Dept,36.9055765,-76.0335802,0.0,0.0
1003,Virginia Beach Police Dept,36.72342136,-75.96577628,0.0,0.0
1004,Virginia Beach Police Dept,36.79116541,-75.966711,0.0,0.0
1005,Virginia Beach Police Dept,36.90491498,-76.07898828,38.0,19.0
1006,Virginia Beach Police Dept,36.76027194,-75.96169171,0.0,0.0
1007,Virginia Beach Police Dept,36.86935584,-76.21942058,38.0,34.0
1008,Virginia Beach Police Dept,36.90529335,-75.93826031,0.0,0.0
1009,Virginia Beach Police Dept,36.76245018,-76.08004226,8.0,0.0
1010,Virginia Beach Police Dept,36.80074516,-75.94435393,0.0,0.0
1011,Virginia Beach Police Dept,36.72252893,-75.98443365,0.0,0.0
1012,Virginia Beach Police Dept,36.84828842,-75.99210715,63.0,31.0
1013,Virginia Beach Police Dept,36.73525612,-75.96550057,0.0,0.0
1014,Virginia Beach Police Dept,36.79323433,-75.92084155,0.0,0.0
1015,Virginia Beach Police Dept,36.78004732,-76.16762942,14.0,18.0
1016,Virginia Beach Police Dept,36.91052373,-76.18965612,22.0,34.0
1017,Virginia Beach Police Dept,36.87490017,-76.14525701,28.0,27.0
1018,Virginia Beach Police Dept,36.7695984,-76.01754135,56.0,22.0
1019,Virginia Beach Police Dept,36.68184745,-76.14752881,0.0,0.0
1020,Virginia Beach Police Dept,36.79654171,-76.17522401,71.0,21.0
1021,Virginia Beach Police Dept,36.84872621,-75.91321477,0.0,0.0
1022,Virginia Beach Police Dept,36.90483982,-76.07082512,47.0,19.0
1023,Virginia Beach Police Dept,36.94147106,-76.06025419,0.0,0.0
1024,Virginia Beach Police Dept,36.88938832,-76.05220299,16.0,21.0
1025,Virginia Beach Police Dept,36.95244746,-76.07935774,0.0,0.0
1026,Virginia Beach Police Dept,36.91330113,-76.17948100000001,2.0,30.0
1027,Virginia Beach Police Dept,36.76155457,-76.10961528,4.0,0.0
1028,Virginia Beach Police Dept,36.7210766,-75.99195112,1.0,0.0
1029,Virginia Beach Police Dept,36.78211994,-75.90346274,0.0,0.0
1030,Virginia Beach Police Dept,36.7703779,-75.957633,13.0,0.0
1031,Virginia Beach Police Dept,36.83919277,-76.07536029,16.0,29.0
1032,Virginia Beach Police Dept,36.87257072,-76.14228888,50.0,29.0
1033,Virginia Beach Police Dept,36.78240346,-76.23836661,20.0,27.0
1034,Virginia Beach Police Dept,36.86668156,-75.95097333,0.0,0.0
1035,Virginia Beach Police Dept,36.93640516,-76.05251314,0.0,0.0
1036,Virginia Beach Police Dept,36.90837091,-75.94236154,0.0,0.0
1037,Virginia Beach Police Dept,36.70732968,-76.14031907,3.0,0.0
1038,Virginia Beach Police Dept,36.82614821,-76.09746358,37.0,12.0
1039,Virginia Beach Police Dept,36.70680515,-76.03745125,0.0,0.0
1040,Virginia Beach Police Dept,36.78700286,-75.96070041,1.0,0.0
1041,Virginia Beach Police Dept,36.85504247,-76.20682317,60.0,40.0
1042,Virginia Beach Police Dept,36.85673207,-76.11949232,12.0,19.0
1043,Virginia Beach Police Dept,36.77542402,-76.04270982,19.0,0.0
1044,Virginia Beach Police Dept,36.7144723,-76.19909943,22.0,0.0
1045,Virginia Beach Police Dept,36.76232297,-76.12126392,13.0,0.0
1046,Virginia Beach Police Dept,36.90605384,-76.03248133,0.0,0.0
1047,Virginia Beach Police Dept,36.74184932,-76.20763570000001,7.0,0.0
1048,Virginia Beach Police Dept,36.89052701,-75.95987432,0.0,0.0
1049,Virginia Beach Police Dept,36.68651382,-76.10286148,0.0,0.0
1050,Virginia Beach Police Dept,36.65139404,-75.95254933,0.0,0.0
1051,Virginia Beach Police Dept,36.57639632,-76.08955631,0.0,0.0
1052,Virginia Beach Police Dept,36.64072097,-75.965118,0.0,0.0
1053,Virginia Beach Police Dept,36.5750873,-75.90135091,0.0,0.0
1054,Virginia Beach Police Dept,36.61169009,-76.10790091,0.0,0.0
1055,Virginia Beach Police Dept,36.58070146,-76.04072417,0.0,0.0
1056,Virginia Beach Police Dept,36.63615358,-75.94894829,0.0,0.0
1057,Virginia Beach Police Dept,36.62743082,-75.99055423,3.0,0.0
1058,Virginia Beach Police Dept,36.64655281,-75.95875038,0.0,0.0
1059,Virginia Beach Police Dept,36.61708027,-75.91823617,0.0,0.0
1060,Virginia Beach Police Dept,36.60726779,-76.04839586,0.0,0.0
1061,Virginia Beach Police Dept,36.55081725,-75.97468898,3.0,
1062,Virginia Beach Police Dept,36.56098457,-76.00567929,0.0,0.0
1063,Virginia Beach Police Dept,36.54842687,-75.92807088,0.0,
1064,Virginia Beach Police Dept,36.61533782,-75.98464359,1.0,0.0
1065,Virginia Beach Police Dept,36.61833042,-75.93543135,0.0,0.0
1066,Virginia Beach Police Dept,36.62814278,-76.10286791,0.0,0.0
1067,Virginia Beach Police Dept,36.71794344,-75.95726703,0.0,0.0
1068,Virginia Beach Police Dept,36.65785163,-75.91879678,0.0,0.0
1069,Virginia Beach Police Dept,36.64235817,-75.89011236,0.0,0.0
1070,Virginia Beach Police Dept,36.65132265,-76.10561479,0.0,0.0
1071,Virginia Beach Police Dept,36.57273719,-75.94654935,2.0,0.0
1072,Virginia Beach Police Dept,36.57343497,-76.02042365,0.0,0.0
1073,Virginia Beach Police Dept,36.53820847,-75.98414197,3.0,
1074,Virginia Beach Police Dept,36.53581724,-76.00948476,0.0,
1075,Virginia Beach Police Dept,36.57184562,-76.07015804,0.0,0.0
1076,Virginia Beach Police Dept,36.64085945,-76.11631813,0.0,0.0
1077,Virginia Beach Police Dept,36.65285256,-76.00428627,0.0,0.0
1078,Virginia Beach Police Dept,36.66610983,-75.93591742,2.0,0.0
1079,Virginia Beach Police Dept,36.67686246,-75.92738224,0.0,0.0
1080,Virginia Beach Police Dept,36.60483989,-75.90415773,0.0,0.0
1081,Virginia Beach Police Dept,36.68869638,-76.08009629,0.0,0.0
1082,Virginia Beach Police Dept,36.66850274,-76.08583747,0.0,0.0
1083,Virginia Beach Police Dept,36.66918327,-76.00664002,0.0,0.0
1084,Virginia Beach Police Dept,36.60876282,-75.89223184,0.0,0.0
1085,Virginia Beach Police Dept,36.60103804,-75.93111991,0.0,0.0
1086,Virginia Beach Police Dept,36.62144313,-76.02819089,0.0,0.0
1087,Virginia Beach Police Dept,36.55523522,-75.98993139,0.0,0.0
1088,Virginia Beach Police Dept,36.5965666,-75.88537239,4.0,0.0
1089,Virginia Beach Police Dept,36.56300733,-75.96823401,5.0,0.0
1090,Virginia Beach Police Dept,36.56336766,-75.94818199,1.0,0.0
1091,Virginia Beach Police Dept,36.67310571,-75.89455801,0.0,0.0
1092,Virginia Beach Police Dept,36.66638684,-76.00482585,0.0,0.0
1093,Virginia Beach Police Dept,36.64305523,-76.04381904,0.0,0.0
1094,Virginia Beach Police Dept,36.64748416,-76.04359771,0.0,0.0
1095,Virginia Beach Police Dept,36.6522909,-76.00103022,0.0,0.0
1096,Virginia Beach Police Dept,36.5941307,-76.03604837,0.0,0.0
1097,Virginia Beach Police Dept,36.70386429,-75.99879972,1.0,0.0
1098,Virginia Beach Police Dept,36.68373122,-76.06885246,0.0,0.0
1099,Virginia Beach Police Dept,36.63155137,-75.90870531,0.0,0.0
1100,Albemarle ,37.97159725,-78.67888892,0.0,
1101,Albemarle ,38.0161234,-78.58567965,0.0,
1102,Albemarle ,37.91567439,-78.55975152,0.0,
1103,Albemarle ,37.92995355,-78.62874802,0.0,
1104,Albemarle ,38.08367084,-78.62637487,0.0,
1105,Albemarle ,38.03524264,-78.45492006,51.0,
1106,Albemarle ,38.09400729,-78.68197757,3.0,
1107,Albemarle ,38.02499496,-78.67321745,0.0,
1108,Albemarle ,38.02292674,-78.67717047,0.0,
1109,Albemarle ,37.97314951,-78.47898648,0.0,
1110,Albemarle ,38.11107422,-78.55803692,1.0,
1111,Albemarle ,37.93555605,-78.51531565,5.0,
1112,Albemarle ,37.95745711,-78.58826573,0.0,
1113,Albemarle ,38.0151321,-78.49658103,50.0,36.0
1114,Albemarle ,38.02824824,-78.55758568,0.0,
1115,Albemarle ,38.111855600000005,-78.54475657,1.0,
1116,Albemarle ,38.00709738,-78.53926005,3.0,
1117,Albemarle ,37.98201017,-78.54739964,0.0,
1118,Albemarle ,38.0393885,-78.42957378,0.0,
1119,Albemarle ,38.07721489,-78.64354589,0.0,
1120,Albemarle ,37.95421387,-78.54578586,0.0,
1121,Albemarle ,37.99802863,-78.69785505,0.0,
1122,Albemarle ,37.98678519,-78.43782537,4.0,
1123,Albemarle ,37.99463009,-78.65888788,0.0,
1124,Albemarle ,38.06521286,-78.43732385,5.0,
1125,Albemarle ,37.99268426,-78.60921509,0.0,
1126,Albemarle ,37.99983099,-78.58106037,0.0,
1127,Albemarle ,38.00092585,-78.46903174,3.0,
1128,Albemarle ,38.04722267,-78.50245871,35.0,37.0
1129,Albemarle ,38.07583871,-78.61028743,0.0,
1130,Albemarle ,38.01887786,-78.69674842,0.0,
1131,Albemarle ,38.12062733,-78.55294292,0.0,
1132,Albemarle ,37.93457386,-78.61856015,0.0,
1133,Albemarle ,38.0515498,-78.59277783,5.0,
1134,Albemarle ,38.03721405,-78.59495556,0.0,
1135,Albemarle ,38.07367748,-78.68046228,12.0,
1136,Albemarle ,38.04681529,-78.65485318,0.0,
1137,Albemarle ,38.06543525,-78.6828886,16.0,
1138,Albemarle ,38.02997165,-78.47589175,98.0,48.0
1139,Albemarle ,38.13453246,-78.57855391,0.0,
1140,Albemarle ,37.962526399999994,-78.6548745,12.0,
1141,Albemarle ,37.95541186,-78.53613894,1.0,
1142,Albemarle ,38.05950351,-78.58597654,0.0,
1143,Albemarle ,37.96854707,-78.66440681,1.0,
1144,Albemarle ,38.12821307,-78.5788824,0.0,
1145,Albemarle ,38.07456083,-78.68348168,10.0,
1146,Albemarle ,37.96701392,-78.57504967,0.0,
1147,Albemarle ,38.00354415,-78.64788545,0.0,
1148,Albemarle ,38.01651935,-78.57218112,0.0,
1149,Albemarle ,38.05746255,-78.57695899,4.0,
1150,Albemarle ,37.98310227,-78.66903324,0.0,
1151,Albemarle ,38.01736015,-78.61417018,0.0,
1152,Albemarle ,38.00389843,-78.67375546,0.0,
1153,Albemarle ,38.0998876,-78.60261796,0.0,
1154,Albemarle ,38.01962154,-78.6673248,0.0,
1155,Albemarle ,38.11735388,-78.51032313,0.0,
1156,Albemarle ,37.93995173,-78.49758802,0.0,
1157,Albemarle ,38.07610702,-78.62098582,0.0,
1158,Albemarle ,38.05836441,-78.58247321,7.0,
1159,Albemarle ,38.02553007,-78.66981515,0.0,
1160,Albemarle ,38.07315811,-78.42948976,0.0,
1161,Albemarle ,38.04259397,-78.59311383,0.0,
1162,Albemarle ,38.05232074,-78.60696596,0.0,
1163,Albemarle ,38.06360713,-78.55045282,0.0,
1164,Albemarle ,38.04184449,-78.70991455,0.0,
1165,Albemarle ,38.0004197,-78.61947496,0.0,
1166,Albemarle ,38.09685318,-78.63479190000001,0.0,
1167,Albemarle ,38.04810906,-78.69467101,12.0,
1168,Albemarle ,38.00562487,-78.43339862,1.0,
1169,Albemarle ,37.93686096,-78.5861055,3.0,
1170,Albemarle ,37.99437671,-78.51179949,0.0,
1171,Albemarle ,37.94905327,-78.59559675,0.0,
1172,Albemarle ,37.981749900000004,-78.53977236,0.0,
1173,Albemarle ,38.09796277,-78.55300081,6.0,
1174,Albemarle ,38.01003533,-78.66039396,0.0,
1175,Albemarle ,38.04667292,-78.48838953,36.0,29.0
1176,Albemarle ,37.97912618,-78.51756281,0.0,
1177,Albemarle ,38.06680183,-78.57652184,0.0,
1178,Albemarle ,38.08419565,-78.63300978,0.0,
1179,Albemarle ,37.95440507,-78.48336836,0.0,
1180,Albemarle ,37.97233384,-78.49937507,0.0,
1181,Albemarle ,37.97779134,-78.54204524,0.0,
1182,Albemarle ,38.02376921,-78.49032691,60.0,45.0
1183,Albemarle ,38.1287201,-78.62589593,0.0,
1184,Albemarle ,38.13004602,-78.61432983,0.0,
1185,Albemarle ,37.93965947,-78.50438682,2.0,
1186,Albemarle ,38.12186199,-78.50875681,0.0,
1187,Albemarle ,37.94341323,-78.54127973,0.0,
1188,Albemarle ,37.97132921,-78.52351344,0.0,
1189,Albemarle ,38.1351343,-78.52272706,0.0,
1190,Albemarle ,38.06233194,-78.61887927,16.0,
1191,Albemarle ,38.13330023,-78.61709414,0.0,
1192,Albemarle ,38.04359643,-78.61702254,0.0,
1193,Albemarle ,38.07375211,-78.51332935,1.0,
1194,Albemarle ,38.02796189,-78.51493876,63.0,35.0
1195,Albemarle ,37.99196174,-78.67275141,0.0,
1196,Albemarle ,38.09031132,-78.57755963,5.0,
1197,Albemarle ,37.98867695,-78.67298952,0.0,
1198,Albemarle ,38.01668227,-78.55424966,0.0,
1199,Albemarle ,37.9820868,-78.64495985,0.0,
1200,Alexandria Police Dept,38.81725218,-77.06166162,72.0,68.0
1201,Alexandria Police Dept,38.83887345,-77.05882214,74.0,51.0
1202,Alexandria Police Dept,38.81413227,-77.05609578,75.0,74.0
1203,Alexandria Police Dept,38.81846702,-77.03977039,70.0,55.0
1204,Alexandria Police Dept,38.8134654,-77.08529003,44.0,45.0
1205,Alexandria Police Dept,38.81903383,-77.06013495,80.0,67.0
1206,Alexandria Police Dept,38.83657365,-77.05071435,73.0,47.0
1207,Alexandria Police Dept,38.835827200000004,-77.06167297,85.0,49.0
1208,Alexandria Police Dept,38.8209519,-77.04742578,69.0,52.0
1209,Alexandria Police Dept,38.83992155,-77.06956705,56.0,50.0
1210,Alexandria Police Dept,38.81552617,-77.03889439,80.0,56.0
1211,Alexandria Police Dept,38.81639134,-77.054024,72.0,71.0
1212,Alexandria Police Dept,38.83162825,-77.04915154,59.0,46.0
1213,Alexandria Police Dept,38.8292707,-77.04291448,27.0,44.0
1214,Alexandria Police Dept,38.81884471,-77.05864937,83.0,68.0
1215,Alexandria Police Dept,38.80643662,-77.04888786,98.0,68.0
1216,Alexandria Police Dept,38.83466095,-77.07644300000001,33.0,51.0
1217,Alexandria Police Dept,38.80248163,-77.07504521,68.0,67.0
1218,Alexandria Police Dept,38.81256486,-77.07349954,44.0,57.0
1219,Alexandria Police Dept,38.80362597,-77.06213483,90.0,74.0
1220,Alexandria Police Dept,38.80538655,-77.06815075,78.0,71.0
1221,Alexandria Police Dept,38.81516173,-77.05453368,66.0,72.0
1222,Alexandria Police Dept,38.8198122,-77.08477058,10.0,45.0
1223,Alexandria Police Dept,38.82405144,-77.08623256,56.0,48.0
1224,Alexandria Police Dept,38.83343719,-77.05573012,83.0,48.0
1225,Alexandria Police Dept,38.81686891,-77.04665132,81.0,66.0
1226,Alexandria Police Dept,38.82499622,-77.05552698,84.0,53.0
1227,Alexandria Police Dept,38.838441499999995,-77.05116792,64.0,47.0
1228,Alexandria Police Dept,38.80521985,-77.063964,89.0,74.0
1229,Alexandria Police Dept,38.81615023,-77.08642715,34.0,45.0
1230,Alexandria Police Dept,38.81095109,-77.05646534,61.0,75.0
1231,Alexandria Police Dept,38.83049544,-77.04511894,19.0,44.0
1232,Alexandria Police Dept,38.8166541,-77.06408666,63.0,65.0
1233,Alexandria Police Dept,38.80405979,-77.06606955,83.0,73.0
1234,Alexandria Police Dept,38.82080893,-77.08192492,32.0,47.0
1235,Alexandria Police Dept,38.83230922,-77.07681965,44.0,50.0
1236,Alexandria Police Dept,38.8241602,-77.04382379,53.0,48.0
1237,Alexandria Police Dept,38.82075651,-77.07288078,17.0,46.0
1238,Alexandria Police Dept,38.79907233,-77.05986129,75.0,68.0
1239,Alexandria Police Dept,38.81421493,-77.06513169,54.0,68.0
1240,Alexandria Police Dept,38.80478147,-77.05297926,97.0,72.0
1241,Alexandria Police Dept,38.81994033,-77.04389463,76.0,60.0
1242,Alexandria Police Dept,38.818962299999995,-77.03766365,55.0,48.0
1243,Alexandria Police Dept,38.82354956,-77.06871611,54.0,43.0
1244,Alexandria Police Dept,38.81533284,-77.05994249,68.0,72.0
1245,Alexandria Police Dept,38.82001147,-77.07418654,13.0,45.0
1246,Alexandria Police Dept,38.80925598,-77.08054163,54.0,44.0
1247,Alexandria Police Dept,38.81894993,-77.08583024,17.0,45.0
1248,Alexandria Police Dept,38.81526407,-77.07833619,28.0,46.0
1249,Alexandria Police Dept,38.8239778,-77.05151652,78.0,53.0
